id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Label
312320,very complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,no_movie,"soda,water","Parents,Siblings,Friends,Teachers",A moderate amount (medium),Shawarma
519986,complex,moderate,"Week day lunch,Weekend lunch",moderate,"Superhero,Action",soda,"Friends,Strangers",A moderate amount (medium),Shawarma
626771,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,"Superhero,Action","soda,water","Parents,Friends",A moderate amount (medium),Shawarma
407257,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",cheap,"Superhero,Action",soda,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
626883,complex,very few,"Week day dinner,Weekend dinner",very cheap,"Sci-Fi,Adventure",water,"Parents,Siblings,Friends",A little (mild),Shawarma
727339,simple,very few,"Week day lunch,Week day dinner,Late night snack",cheap,"Superhero,Action",tea,"Friends,Strangers",,Shawarma
631448,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,"Animation,Comedy","juice,water","Parents,Siblings,Friends,Strangers",A lot (hot),Shawarma
634885,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,Drama,water,"Siblings,Friends,Strangers",,Shawarma
619932,moderate,moderate,"Week day lunch,Weekend lunch,Late night snack",moderate,no_movie,juice,"Parents,Strangers",A little (mild),Shawarma
601986,complex,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,"Action,Sci-Fi",soda,Strangers,A moderate amount (medium),Shawarma
631141,moderate,moderate,"Week day lunch,Weekend lunch,Weekend dinner",moderate,"Superhero,Action",tea,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
631069,moderate,moderate,"Week day lunch,Week day dinner",moderate,no_movie,other,Friends,A moderate amount (medium),Shawarma
634508,moderate,few,"Week day lunch,Week day dinner,Late night snack",cheap,other,soda,Friends,A lot (hot),Shawarma
206744,moderate,moderate,Weekend lunch,cheap,"Superhero,Action",juice,"Siblings,Friends",A moderate amount (medium),Shawarma
498213,complex,moderate,"Week day lunch,Week day dinner,Weekend dinner",cheap,no_movie,soda,"Siblings,Friends",A moderate amount (medium),Shawarma
627496,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,"Superhero,Action",soda,"Friends,Strangers",A lot (hot),Shawarma
629659,moderate,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",cheap,"Superhero,Action",juice,"Parents,Siblings,Friends",A lot (hot),Shawarma
630190,simple,few,Week day lunch,cheap,"Comedy,Political",tea,"Friends,Strangers",A little (mild),Shawarma
401586,very simple,moderate,"Week day lunch,Weekend lunch",moderate,other,soda,Friends,A moderate amount (medium),Shawarma
629263,complex,many,"Week day lunch,Week day dinner",moderate,"Superhero,Action",soda,"Siblings,Friends,Strangers",A lot (hot),Shawarma
631678,complex,moderate,"Week day lunch,Weekend lunch",moderate,other,water,Friends,A moderate amount (medium),Shawarma
411681,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,"Superhero,Action",water,Strangers,A little (mild),Shawarma
518733,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,other,soda,Parents,A moderate amount (medium),Shawarma
630378,complex,moderate,Week day lunch,cheap,"Superhero,Action",soda,Strangers,A lot (hot),Shawarma
631142,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch",moderate,"Superhero,Action",soda,"Parents,Siblings,Friends,Strangers",A moderate amount (medium),Shawarma
519976,very complex,unknown,Weekend lunch,unknown,no_movie,other,Friends,,Shawarma
604991,complex,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,"Superhero,Action",water,"Parents,Strangers",A moderate amount (medium),Shawarma
522483,very complex,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,no_movie,water,Strangers,,Shawarma
629723,complex,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",moderate,other,soda,"Siblings,Friends",A lot (hot),Shawarma
387522,moderate,few,"Week day lunch,Week day dinner,Late night snack",moderate,"Superhero,Action",soda,Friends,A moderate amount (medium),Shawarma
613484,complex,few,"Weekend lunch,Weekend dinner",cheap,other,water,Strangers,A lot (hot),Shawarma
388729,very simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Animation,Comedy",tea,Friends,,Shawarma
494373,moderate,moderate,Week day lunch,moderate,"Superhero,Action",soda,Friends,A moderate amount (medium),Shawarma
630977,very complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",moderate,no_movie,soda,"Parents,Siblings,Friends",I will have some of this food item with my hot sauce,Shawarma
621982,simple,very few,Weekend dinner,moderate,"Superhero,Action",soda,Friends,A moderate amount (medium),Shawarma
605537,simple,very few,Week day lunch,cheap,"Animation,Comedy",juice,Strangers,A little (mild),Shawarma
607073,moderate,few,Week day lunch,cheap,other,other,"Parents,Friends",A moderate amount (medium),Shawarma
624443,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",cheap,"Superhero,Action",water,Strangers,,Shawarma
718089,complex,few,"Week day lunch,Week day dinner",moderate,other,soda,Strangers,A lot (hot),Shawarma
622727,complex,few,"Week day dinner,Weekend dinner",cheap,"Superhero,Action","soda,tea,water","Parents,Siblings,Friends",A moderate amount (medium),Shawarma
609617,very complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Superhero,Action",soda,"Parents,Siblings,Friends",,Shawarma
526064,moderate,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,no_movie,milk,"Parents,Friends",A moderate amount (medium),Shawarma
609179,complex,moderate,"Week day lunch,Week day dinner,Weekend dinner",moderate,"Superhero,Action",tea,"Friends,Strangers",A moderate amount (medium),Shawarma
627638,moderate,moderate,"Week day lunch,Weekend lunch,At a party",cheap,no_movie,tea,Siblings,,Shawarma
411117,complex,moderate,"Week day dinner,Weekend lunch,Weekend dinner,Late night snack",cheap,"Superhero,Action",juice,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
634430,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,"Superhero,Action",soda,"Parents,Siblings",A little (mild),Shawarma
631711,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,other,soda,Strangers,A lot (hot),Shawarma
606010,complex,few,"Week day lunch,Weekend lunch,Late night snack",cheap,no_movie,soda,"Friends,Strangers",A lot (hot),Shawarma
631436,complex,moderate,"Week day dinner,Weekend dinner",moderate,"Superhero,Action",soda,Strangers,A little (mild),Shawarma
633712,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,"Superhero,Action",water,"Parents,Siblings,Friends",,Shawarma
609556,complex,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,other,water,"Friends,Strangers",A lot (hot),Shawarma
520090,very complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",cheap,"Superhero,Action",other,Friends,A moderate amount (medium),Shawarma
602234,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,"Animation,Comedy",water,"Parents,Friends",A moderate amount (medium),Shawarma
741592,complex,moderate,"Week day dinner,Weekend lunch,Weekend dinner",cheap,"Superhero,Action",juice,"Parents,Strangers",A moderate amount (medium),Shawarma
628547,complex,many,"Week day lunch,Weekend lunch,Late night snack",moderate,"Superhero,Action",water,"Siblings,Friends",A lot (hot),Shawarma
501513,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,other,soda,Strangers,,Shawarma
630929,simple,few,"Week day lunch,Weekend lunch,Late night snack",cheap,no_movie,other,Friends,,Shawarma
617379,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Superhero,Action",alcohol,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
617310,moderate,moderate,"Week day lunch,Weekend lunch,Late night snack",moderate,"Superhero,Action",other,"Friends,Strangers",A lot (hot),Shawarma
495424,moderate,few,Week day lunch,cheap,"Superhero,Action",water,Strangers,,Shawarma
622787,complex,moderate,Week day lunch,cheap,"Action,Comedy","milk,soda",Friends,A moderate amount (medium),Shawarma
631716,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,other,water,"Parents,Friends",A moderate amount (medium),Shawarma
741658,simple,few,"Week day lunch,Week day dinner,At a party",cheap,"Superhero,Action",other,"Siblings,Friends,Teachers",A little (mild),Shawarma
620745,complex,very many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",moderate,"Superhero,Action",other,"Parents,Friends,Strangers",,Shawarma
611932,simple,few,"Week day lunch,Week day dinner,Weekend lunch",cheap,no_movie,other,Strangers,,Shawarma
635602,complex,moderate,"Week day lunch,Weekend lunch",moderate,"Superhero,Action",tea,Strangers,I will have some of this food item with my hot sauce,Shawarma
619892,complex,many,"Week day lunch,Weekend lunch",moderate,other,other,Friends,A lot (hot),Shawarma
529289,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,other,tea,"Parents,Siblings,Friends,Strangers",A moderate amount (medium),Shawarma
630738,moderate,moderate,"Week day dinner,Weekend dinner,At a party,Late night snack",cheap,no_movie,water,"Parents,Friends,Strangers",,Shawarma
524766,very complex,few,"Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack",moderate,"Superhero,Action",other,Siblings,A little (mild),Shawarma
522148,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,other,soda,Friends,A little (mild),Shawarma
601547,very complex,few,"Week day lunch,Weekend lunch,At a party",cheap,other,water,Friends,,Shawarma
631046,moderate,moderate,Week day lunch,moderate,other,soda,"Parents,Friends,Strangers",A lot (hot),Shawarma
66222,very complex,moderate,"Week day lunch,Late night snack",cheap,"Action,Thriller",soda,Strangers,A lot (hot),Shawarma
603182,moderate,many,"Week day lunch,Weekend lunch,Weekend dinner",moderate,no_movie,other,"Parents,Siblings,Friends",A little (mild),Shawarma
632117,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",moderate,"Animation,Comedy",water,"Parents,Siblings,Strangers",A lot (hot),Shawarma
630209,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,"Superhero,Action",soda,Parents,,Shawarma
413395,moderate,moderate,"Week day lunch,Week day dinner",expensive,other,"juice,soda",Friends,A little (mild),Shawarma
386750,moderate,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",expensive,other,soda,Friends,,Shawarma
617178,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,other,water,"Parents,Teachers",A lot (hot),Shawarma
630128,very simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",cheap,"Superhero,Action",other,Friends,I will have some of this food item with my hot sauce,Shawarma
628736,complex,few,"Week day lunch,Weekend lunch",unknown,"Superhero,Action","milk,water","Friends,Strangers",A lot (hot),Shawarma
747734,moderate,few,"Week day dinner,Weekend dinner",expensive,"Animation,Fantasy",asianalcohol,Friends,,Sushi
517064,complex,few,"Week day lunch,Week day dinner,Weekend dinner",very cheap,"Animation,Action",water,"Parents,Siblings",,Sushi
387330,very simple,few,"Week day dinner,Weekend dinner,Late night snack",moderate,"Action,Comedy",alcohol,"Parents,Siblings",A little (mild),Sushi
746750,complex,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",expensive,no_movie,water,"Parents,Siblings,Friends",,Sushi
629285,complex,few,Weekend dinner,moderate,other,"milk,tea",Friends,,Sushi
743488,moderate,very few,Weekend lunch,cheap,other,water,"Parents,Siblings",,Sushi
523710,complex,moderate,"Week day dinner,Weekend lunch,Weekend dinner,At a party",moderate,other,soda,"Friends,Strangers",A little (mild),Sushi
635179,very complex,few,"Week day dinner,Weekend dinner,Late night snack",moderate,"Action,Thriller",water,"Parents,Siblings",,Sushi
313562,complex,few,"Week day lunch,Weekend lunch",expensive,"Action,Thriller",water,"Parents,Siblings,Friends",A little (mild),Sushi
712670,very simple,very few,"Weekend dinner,Late night snack",very cheap,"Animation,Romance,Fantasy","tea,water",Friends,A little (mild),Sushi
635627,complex,few,"Week day lunch,Week day dinner,Weekend dinner",moderate,"Animation,Action",water,Strangers,,Sushi
524485,simple,few,"Week day lunch,Weekend lunch,At a party,Late night snack",very expensive,"Animation,Adventure",soda,Friends,,Sushi
632320,simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,"Animation,Romance,Fantasy",water,"Parents,Siblings",A little (mild),Sushi
633520,very complex,moderate,"Week day lunch,Weekend lunch,At a party",expensive,other,water,Friends,,Sushi
606905,very complex,few,Weekend dinner,expensive,"Action,Comedy",soup,"Parents,Friends",,Sushi
393424,very complex,few,"Week day dinner,Weekend dinner",cheap,"Action,Comedy",asianalcohol,Strangers,A little (mild),Sushi
618333,very simple,few,"Weekend lunch,Weekend dinner,At a party",moderate,no_movie,asianalcohol,Friends,A lot (hot),Sushi
628558,simple,few,"Weekend lunch,Weekend dinner,At a party",expensive,other,soup,"Parents,Siblings",,Sushi
613776,complex,few,"Weekend lunch,Weekend dinner",cheap,"Action,Thriller",tea,Parents,,Sushi
317214,very complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",expensive,no_movie,tea,"Parents,Siblings,Friends",A little (mild),Sushi
628093,very complex,few,Weekend lunch,very expensive,other,water,"Parents,Siblings,Friends",A moderate amount (medium),Sushi
411781,very complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,other,soda,Friends,A little (mild),Sushi
525567,very complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,other,water,Friends,A little (mild),Sushi
634455,complex,very few,"Weekend dinner,Late night snack",cheap,no_movie,asianalcohol,Friends,A moderate amount (medium),Sushi
498848,moderate,moderate,"Weekend lunch,Weekend dinner",moderate,"Action,Thriller",asianalcohol,"Friends,Strangers",,Sushi
638838,very complex,moderate,At a party,expensive,other,water,Strangers,,Sushi
411253,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,other,soda,"Parents,Siblings,Friends",,Sushi
410165,very complex,moderate,"Week day dinner,Weekend dinner",expensive,"Animation,Comedy",water,Strangers,,Sushi
608554,very complex,few,"Week day dinner,Weekend dinner",expensive,"Crime,Drama",water,Friends,,Sushi
602394,moderate,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,other,water,"Siblings,Friends",,Sushi
743623,complex,few,"Week day lunch,Weekend lunch,At a party,Late night snack",moderate,other,water,Friends,,Sushi
87783,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",very expensive,"Action,Thriller","alcohol,soda","Parents,Strangers",A little (mild),Sushi
632431,complex,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,other,water,Friends,A lot (hot),Sushi
744091,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",very cheap,other,water,Parents,,Sushi
519570,very complex,few,"Weekend lunch,Weekend dinner",expensive,other,water,Parents,,Sushi
744484,complex,moderate,"Week day lunch,Weekend lunch,At a party,Late night snack",cheap,Documentary,water,"Teachers,Strangers",A little (mild),Sushi
508149,complex,few,"Week day lunch,Week day dinner,Weekend dinner",expensive,"Action,Thriller",tea,"Parents,Friends",,Sushi
524992,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",moderate,other,water,"Parents,Siblings,Friends",,Sushi
413570,simple,few,"Week day lunch,Weekend lunch,At a party",very cheap,other,tea,"Friends,Teachers,Strangers",A moderate amount (medium),Sushi
306207,simple,few,"Week day lunch,Weekend lunch,Late night snack",cheap,other,water,Friends,A little (mild),Sushi
634468,complex,few,"Week day dinner,Weekend dinner",expensive,other,tea,"Parents,Siblings,Friends",A little (mild),Sushi
522205,very complex,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",moderate,other,tea,"Parents,Siblings,Friends",,Sushi
5978,complex,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,Documentary,water,"Siblings,Friends",,Sushi
742611,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,other,"tea,water","Parents,Siblings,Friends",,Sushi
631198,complex,few,"Weekend lunch,Weekend dinner,At a party",moderate,"Animation,Romance,Fantasy",water,"Parents,Friends,Strangers",A lot (hot),Sushi
606150,moderate,few,"Week day lunch,Weekend lunch,Late night snack",cheap,Documentary,soda,Siblings,,Sushi
313577,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,other,soda,"Parents,Siblings",I will have some of this food item with my hot sauce,Sushi
629700,simple,very few,"Weekend lunch,Weekend dinner",moderate,other,water,Friends,,Sushi
630928,simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,other,tea,Parents,,Sushi
607286,moderate,moderate,"Weekend lunch,Weekend dinner",moderate,"Action,Sci-Fi",milk,"Friends,Strangers",A moderate amount (medium),Sushi
607609,complex,very few,"Week day dinner,Weekend dinner",moderate,other,asianalcohol,"Parents,Strangers",,Sushi
522890,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,other,water,Strangers,,Sushi
630227,complex,very few,Weekend dinner,very expensive,"Animation,Romance,Fantasy",water,Strangers,A little (mild),Sushi
603607,complex,very few,"Week day lunch,Weekend lunch,Late night snack",cheap,"Drama,Romance",water,Friends,,Sushi
617029,simple,few,"Week day dinner,Weekend dinner,Late night snack",cheap,other,water,"Parents,Friends,Strangers",,Sushi
617462,simple,few,Weekend dinner,expensive,other,asianalcohol,Parents,,Sushi
633001,complex,few,"Week day lunch,Weekend lunch,At a party",cheap,other,water,Friends,,Sushi
634690,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,other,water,Siblings,,Sushi
630198,complex,few,"Week day lunch,Weekend dinner",moderate,"Sci-Fi,Thriller",water,"Parents,Siblings",,Sushi
520507,simple,few,"Week day dinner,Weekend dinner,Late night snack",very cheap,no_movie,water,"Friends,Strangers",,Sushi
635065,very complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,"Animation,Adventure,Comedy",alcohol,"Siblings,Friends",A little (mild),Sushi
613209,very simple,very few,Weekend dinner,expensive,Documentary,water,Friends,,Sushi
605452,very complex,few,"Week day lunch,Weekend lunch",expensive,Documentary,asianalcohol,Friends,A little (mild),Sushi
24137,very complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",expensive,other,water,Friends,,Sushi
518809,very simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,no_movie,soda,Parents,,Sushi
634646,complex,few,"Week day dinner,Weekend dinner,At a party,Late night snack",cheap,other,water,"Friends,Strangers",A little (mild),Sushi
508156,moderate,few,"Week day dinner,Weekend dinner",cheap,other,water,"Siblings,Friends",A moderate amount (medium),Sushi
632909,complex,few,"Week day dinner,Weekend dinner",expensive,"Action,Thriller",tea,"Parents,Siblings,Friends",,Sushi
414734,very complex,very few,"Week day dinner,Weekend dinner",very expensive,no_movie,asianalcohol,Friends,,Sushi
630250,simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",expensive,Documentary,tea,"Parents,Friends",A lot (hot),Sushi
411810,simple,very few,"Weekend lunch,Weekend dinner",very expensive,other,water,"Parents,Siblings",,Sushi
214145,very simple,moderate,"Weekend lunch,At a party",cheap,"Animation,Comedy",other,Teachers,A lot (hot),Sushi
628986,simple,few,Late night snack,moderate,other,other,"Friends,Strangers",A moderate amount (medium),Sushi
211158,very complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,no_movie,soup,Friends,,Sushi
507382,very complex,moderate,"Week day dinner,Weekend dinner",moderate,other,tea,"Parents,Siblings",,Sushi
522877,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Comedy,Family",water,"Siblings,Friends,Strangers",A little (mild),Sushi
635024,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,other,water,Friends,,Sushi
602845,complex,few,At a party,expensive,"Superhero,Action",tea,Friends,,Sushi
519822,complex,few,"Week day lunch,Week day dinner",moderate,"Animation,Adventure,Comedy",water,"Siblings,Friends",A lot (hot),Sushi
600849,very complex,few,"Week day lunch,Weekend lunch,Weekend dinner",very cheap,"Action,Comedy",water,"Siblings,Friends",,Sushi
605148,very complex,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",moderate,other,"tea,water","Siblings,Friends",,Sushi
631600,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Animation,Adventure,Comedy",water,Friends,,Sushi
716142,very complex,few,Week day lunch,cheap,"Action,Thriller",tea,"Parents,Siblings",A lot (hot),Sushi
525853,simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,"Animation,Adventure",water,"Friends,Strangers",,Sushi
835124,very complex,few,"Week day lunch,Weekend lunch,Weekend dinner",cheap,other,tea,"Parents,Friends",,Sushi
634764,complex,few,"Week day lunch,Late night snack",moderate,no_movie,water,Friends,A little (mild),Sushi
630117,complex,very few,"Week day lunch,Weekend lunch,Weekend dinner",very cheap,other,other,Parents,,Sushi
631531,moderate,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",expensive,Documentary,water,Friends,,Sushi
714062,complex,very few,"Week day dinner,Weekend dinner",moderate,other,tea,Siblings,,Sushi
629156,very simple,few,"Week day lunch,Weekend dinner,Late night snack",moderate,Documentary,tea,Parents,,Sushi
498563,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",cheap,other,tea,"Parents,Siblings",,Sushi
625319,very complex,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Animation,Romance,Fantasy","juice,water","Friends,Teachers,Strangers",A lot (hot),Sushi
723931,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Animation,Action",other,"Parents,Siblings",,Sushi
526497,complex,few,"Week day lunch,Week day dinner,At a party",cheap,other,juice,"Friends,Strangers",A moderate amount (medium),Sushi
630999,simple,very few,Weekend dinner,cheap,no_movie,tea,Friends,,Sushi
97339,moderate,few,"Week day dinner,Weekend dinner",very cheap,other,water,"Siblings,Friends",,Sushi
631909,complex,few,"Week day dinner,Weekend dinner",very cheap,"Action,Comedy",tea,"Parents,Siblings,Friends",A moderate amount (medium),Sushi
625349,moderate,few,"Week day dinner,Weekend dinner,Late night snack",moderate,other,"milk,tea",Friends,,Sushi
632299,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Animation,Adventure,Comedy",tea,Parents,A little (mild),Sushi
616634,very simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,other,water,"Parents,Siblings,Friends",,Sushi
616836,very complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,"Animation,Action",soda,"Siblings,Strangers",,Sushi
609116,complex,few,"Week day dinner,Weekend dinner,At a party",cheap,"Animation,Romance,Fantasy",tea,Friends,A little (mild),Sushi
626789,moderate,few,"Week day lunch,Weekend lunch",moderate,no_movie,soda,Friends,,Sushi
504599,simple,very few,"Week day dinner,Weekend dinner",moderate,other,tea,"Parents,Friends",,Sushi
632684,very complex,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,other,soda,"Friends,Strangers",,Sushi
522967,complex,few,"Week day lunch,Weekend lunch,Weekend dinner",very expensive,other,water,"Parents,Siblings,Friends",,Sushi
632893,complex,few,Weekend dinner,expensive,other,water,"Parents,Siblings,Friends",,Sushi
632156,very complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",expensive,no_movie,tea,"Parents,Siblings,Strangers",A little (mild),Sushi
603582,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",expensive,"Action,Sci-Fi",alcohol,"Parents,Siblings,Friends",,Sushi
626754,very complex,very few,"Week day dinner,Weekend lunch,Weekend dinner",moderate,other,water,Friends,,Sushi
298481,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",expensive,"Superhero,Action","milk,tea","Parents,Friends",,Sushi
631583,very complex,few,"Week day dinner,Weekend dinner,At a party,Late night snack",cheap,no_movie,asianalcohol,"Friends,Teachers",,Sushi
718026,very complex,few,"Week day dinner,Weekend dinner",expensive,other,soda,"Parents,Friends",,Sushi
616713,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",expensive,other,asianalcohol,"Parents,Siblings,Friends",,Sushi
602533,simple,few,"Week day lunch,Week day dinner,Weekend dinner",cheap,"Action,Comedy",water,Parents,,Sushi
522345,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",expensive,"Animation,Adventure,Comedy",other,"Parents,Friends",A moderate amount (medium),Sushi
629758,complex,few,"Week day dinner,Weekend dinner",expensive,other,tea,"Parents,Siblings",,Sushi
631496,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,"Action,Thriller",water,Friends,A little (mild),Sushi
491374,moderate,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",expensive,no_movie,tea,"Parents,Friends",,Sushi
632051,very complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Action,Sci-Fi",tea,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Sushi
409930,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",moderate,no_movie,tea,"Parents,Siblings,Friends,Strangers",,Sushi
632975,moderate,few,"Week day lunch,Weekend lunch,At a party",moderate,no_movie,water,"Friends,Teachers",A lot (hot),Sushi
407221,complex,very few,"Week day dinner,Weekend dinner",moderate,other,soda,Friends,A little (mild),Sushi
204508,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,other,tea,"Parents,Siblings,Friends",,Sushi
618700,simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Action,Thriller",tea,"Parents,Siblings,Friends",,Sushi
627792,very complex,very few,"Week day dinner,Weekend dinner,At a party",moderate,other,water,"Parents,Siblings",,Sushi
712054,moderate,very few,"Weekend dinner,At a party,Late night snack",expensive,"Sci-Fi,Adventure",tea,"Siblings,Friends",A little (mild),Sushi
631881,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",moderate,Documentary,"asianalcohol,water","Siblings,Friends",A moderate amount (medium),Sushi
716188,simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",moderate,other,tea,"Friends,Strangers",,Sushi
628744,very complex,few,"Week day lunch,Weekend lunch,At a party,Late night snack",cheap,"Animation,Adventure",water,"Parents,Siblings",,Sushi
604132,simple,very few,"Week day dinner,Weekend dinner",moderate,other,water,"Parents,Siblings",,Sushi
629807,complex,few,"Week day lunch,Week day dinner,Weekend lunch",expensive,"Action,Comedy",water,Friends,A moderate amount (medium),Sushi
