combined_text,Label
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.24097201297337514 Deadpool And Wolverine other Friends,Strangers A little (mild)",1
"-1.150359523720398 0.3294939787880635 Week day lunch,Weekend lunch,At a party -0.7648470990589221 Avengers other Friends,Strangers A moderate amount (medium)",1
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 Avengers other Parents,Siblings,Friends A moderate amount (medium)",1
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.24097201297337514 Avengers soda Friends A moderate amount (medium)",1
"-1.150359523720398 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -1.3396008773630919 Unknown water Parents,Strangers A little (mild)",1
"-0.1709752373421826 0.3294939787880635 Week day lunch,Week day dinner,Late night snack 0.52834890212546 Unknown other Strangers A little (mild)",1
"0.8084090490360328 1.0138917122252167 Week day lunch,Week day dinner,Weekend dinner,At a party -0.19009332075475224 Mulan water Parents,Siblings A moderate amount (medium)",1
"-0.1709752373421826 0.3294939787880635 Week day lunch,Weekend lunch -0.47747020990683714 Dangal soda Friends,Strangers A little (mild)",1
"-1.150359523720398 1.3560905789437931 Week day lunch,Week day dinner,Late night snack 0.52834890212546 Avengers soda Parents,Siblings,Friends A moderate amount (medium)",1
"-0.1709752373421826 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.09728356839733268 You Don't Mess With The Zohan water Parents,Friends A moderate amount (medium)",1
"-1.150359523720398 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 Unknown other Friends A moderate amount (medium)",1
"-2.1297438100986135 -0.3549037546490895 Week day lunch,Week day dinner -0.19009332075475224 Interstellar soda Teachers Unknown",1
"-0.1709752373421826 0.3294939787880635 Week day lunch,Weekend lunch -0.6211586544828797 Avengers water Parents,Friends A little (mild)",1
"0.8084090490360328 0.3294939787880635 Week day lunch,Week day dinner,Late night snack -0.19009332075475224 Mandoob other Parents,Friends A moderate amount (medium)",1
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Weekend lunch -0.7648470990589221 The Dictator tea Siblings,Friends A little (mild)",1
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.3337817653307947 Harry Potter other Parents,Siblings,Friends A little (mild)",1
"0.8084090490360328 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 The Prince Of Egypt water Friends A lot (hot)",1
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 Avengers other Friends,Strangers A moderate amount (medium)",1
"0.8084090490360328 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.09728356839733268 Avengers soda Friends A lot (hot)",1
"0.8084090490360328 1.0138917122252167 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.6211586544828797 Indian Movie tea Strangers A little (mild)",1
"-1.150359523720398 1.3560905789437931 Week day lunch,Weekend lunch,At a party,Late night snack 0.09728356839733268 Avengers other Friends A little (mild)",1
"0.8084090490360328 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Late night snack -0.19009332075475224 The Dictator other Parents,Friends A little (mild)",1
"-0.1709752373421826 1.0138917122252167 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.47747020990683714 Avengers other Parents,Siblings,Friends,Strangers A lot (hot)",1
"1.7877933354142483 3.0670849125366755 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.52834890212546 Avengers water Parents,Friends Unknown",1
"0.8084090490360328 4.7780792461295585 Week day lunch,Weekend lunch 1.2467911250056725 Aladdin other Friends,Strangers A lot (hot)",1
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.09728356839733268 Avengers other Parents,Siblings,Friends A lot (hot)",1
"0.8084090490360328 -0.012704887930512982 Week day lunch,Weekend lunch,Late night snack -0.19009332075475224 Avengers soda Friends A moderate amount (medium)",1
"1.7877933354142483 2.0404883123809463 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 0.38466045754941763 Iron Man soda Parents,Siblings,Friends A moderate amount (medium)",1
"-0.1709752373421826 2.0404883123809463 Week day lunch,Weekend lunch,Late night snack -0.7648470990589221 The Dictator soda Parents,Siblings,Friends I will have some of this food item with my hot sauce",1
"-1.150359523720398 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.52834890212546 Avengers water Strangers A moderate amount (medium)",1
"-1.150359523720398 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch 0.52834890212546 Avengers soda Siblings,Strangers A moderate amount (medium)",1
"-1.150359523720398 2.0404883123809463 Week day lunch,Weekend lunch,At a party -0.47747020990683714 Avengers other Friends A moderate amount (medium)",1
"-0.1709752373421826 0.3294939787880635 Week day lunch,Weekend lunch 0.38466045754941763 Avengers other Strangers A moderate amount (medium)",1
"-1.150359523720398 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.6211586544828797 Rush Hour water Friends A lot (hot)",1
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.19009332075475224 Mission: Impossible juice Friends A moderate amount (medium)",1
"0.8084090490360328 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.47747020990683714 Aladdin water Siblings Unknown",1
"0.8084090490360328 -0.012704887930512982 Week day lunch,Weekend lunch 0.09728356839733268 Unknown soda Friends A lot (hot)",1
"-1.150359523720398 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.47747020990683714 Unknown other Friends,Strangers A lot (hot)",1
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Ratatouille water Friends,Teachers,Strangers I will have some of this food item with my hot sauce",1
"0.8084090490360328 -1.381500354804819 Week day dinner,Weekend dinner,Late night snack -0.19009332075475224 Unknown other Strangers A little (mild)",1
"1.7877933354142483 -0.697102621367666 Week day dinner,Weekend dinner -0.3337817653307947 South Park water Parents,Friends A moderate amount (medium)",1
"0.8084090490360328 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch -0.046404876178709774 Avengers water Siblings A little (mild)",1
0.8084090490360328 -0.012704887930512982 Weekend lunch 1.2467911250056725 Yeh Jawaani Hai Deewani soda Siblings A little (mild),1
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.09728356839733268 Avengers water Siblings Unknown",1
"-1.150359523720398 1.3560905789437931 Week day lunch,Weekend lunch -0.19009332075475224 Avengers water Strangers A moderate amount (medium)",1
"-1.150359523720398 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.19009332075475224 Avengers juice Friends,Strangers A moderate amount (medium)",1
-0.1709752373421826 -1.0393014880862426 Week day lunch 1.2467911250056725 Dabba tea Friends Unknown,1
"-1.150359523720398 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch 0.9594142358535874 Rush Hour water Friends,Strangers I will have some of this food item with my hot sauce",1
"0.8084090490360328 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch 0.09728356839733268 Lawrence Of Arabia soda Strangers A little (mild)",1
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.47747020990683714 Avengers water Parents,Siblings,Friends,Strangers Unknown",1
"1.7877933354142483 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 0.09728356839733268 Unknown soda,water Parents,Siblings,Friends,Teachers A moderate amount (medium)",1
"0.8084090490360328 0.6716928455066401 Week day lunch,Weekend lunch -0.046404876178709774 Avengers soda Friends,Strangers A moderate amount (medium)",1
"0.8084090490360328 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.09728356839733268 Avengers soda,water Parents,Friends A moderate amount (medium)",1
"0.8084090490360328 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.19009332075475224 Avengers soda Parents,Siblings,Friends A moderate amount (medium)",1
"0.8084090490360328 -1.0393014880862426 Week day dinner,Weekend dinner -0.9085355436349646 Star Wars water Parents,Siblings,Friends A little (mild)",1
"-1.150359523720398 -1.0393014880862426 Week day lunch,Week day dinner,Late night snack -0.19009332075475224 Avengers tea Friends,Strangers Unknown",1
"-1.150359523720398 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.7648470990589221 Ratatouille juice,water Parents,Siblings,Friends,Strangers A lot (hot)",1
"0.8084090490360328 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.046404876178709774 Shawshank Redemption water Siblings,Friends,Strangers Unknown",1
"-0.1709752373421826 1.3560905789437931 Week day lunch,Weekend lunch,Late night snack -0.046404876178709774 Unknown juice Parents,Strangers A little (mild)",1
"0.8084090490360328 2.3826871790995225 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.09728356839733268 Mad Max soda Strangers A moderate amount (medium)",1
"-0.1709752373421826 0.3294939787880635 Week day lunch,Weekend lunch,Weekend dinner 0.09728356839733268 Avengers tea Parents,Siblings,Friends A moderate amount (medium)",1
"-0.1709752373421826 1.3560905789437931 Week day lunch,Week day dinner 0.09728356839733268 Unknown other Friends A moderate amount (medium)",1
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Late night snack -0.3337817653307947 Aladdin soda Friends A lot (hot)",1
"-0.1709752373421826 0.3294939787880635 Weekend lunch -0.19009332075475224 Avengers juice Siblings,Friends A moderate amount (medium)",1
"0.8084090490360328 0.6716928455066401 Week day lunch,Week day dinner,Weekend dinner -0.3337817653307947 Unknown soda Siblings,Friends A moderate amount (medium)",1
"-1.150359523720398 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.24097201297337514 Avengers soda Friends,Strangers A lot (hot)",1
"-0.1709752373421826 3.0670849125366755 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.19009332075475224 Avengers juice Parents,Siblings,Friends A lot (hot)",1
"-1.150359523720398 -0.012704887930512982 Week day lunch -0.47747020990683714 Borat tea Friends,Strangers A little (mild)",1
"-2.1297438100986135 1.3560905789437931 Week day lunch,Weekend lunch 0.09728356839733268 Taken 2 soda Friends A moderate amount (medium)",1
"0.8084090490360328 2.0404883123809463 Week day lunch,Week day dinner 0.52834890212546 Avengers soda Siblings,Friends,Strangers A lot (hot)",1
"0.8084090490360328 1.3560905789437931 Week day lunch,Weekend lunch 0.52834890212546 Ferris Bueller's Day Off water Friends A moderate amount (medium)",1
"-0.1709752373421826 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.09728356839733268 Avengers water Strangers A little (mild)",1
"-0.1709752373421826 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.3337817653307947 The Dora Movie soda Parents A moderate amount (medium)",1
0.8084090490360328 0.6716928455066401 Week day lunch -0.19009332075475224 Avengers soda Strangers A lot (hot),1
"0.8084090490360328 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch 0.09728356839733268 Avengers soda Parents,Siblings,Friends,Strangers A moderate amount (medium)",1
1.7877933354142483 3.0393364866527907e-16 Weekend lunch 0.0 Unknown other Friends Unknown,1
"0.8084090490360328 2.3826871790995225 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.09728356839733268 Avengers water Parents,Strangers A moderate amount (medium)",1
"1.7877933354142483 -1.7236992215233957 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.47747020990683714 Unknown water Strangers Unknown",1
"0.8084090490360328 -1.7236992215233957 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 0.24097201297337514 The Whale soda Siblings,Friends A lot (hot)",1
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Late night snack 0.52834890212546 Avengers soda Friends A moderate amount (medium)",1
"0.8084090490360328 -0.012704887930512982 Weekend lunch,Weekend dinner -0.47747020990683714 Chinese Zodiac water Strangers A lot (hot)",1
"-2.1297438100986135 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 0.9594142358535874 Ratatouille tea Friends Unknown",1
-0.1709752373421826 1.3560905789437931 Week day lunch 0.09728356839733268 Avengers soda Friends A moderate amount (medium),1
"1.7877933354142483 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 0.52834890212546 Unknown soda Parents,Siblings,Friends I will have some of this food item with my hot sauce",1
-1.150359523720398 -1.0393014880862426 Weekend dinner 0.09728356839733268 Avengers soda Friends A moderate amount (medium),1
-1.150359523720398 -1.0393014880862426 Week day lunch -0.7648470990589221 Ratatouille juice Strangers A little (mild),1
"-0.1709752373421826 -0.3549037546490895 Week day lunch -0.19009332075475224 Sci-Fi Movie other Parents,Friends A moderate amount (medium)",1
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.6211586544828797 Avengers water Strangers Unknown",1
"0.8084090490360328 -0.012704887930512982 Week day lunch,Week day dinner 0.09728356839733268 Dictator soda Strangers A lot (hot)",1
"0.8084090490360328 -0.697102621367666 Week day dinner,Weekend dinner -0.47747020990683714 Avengers soda,tea,water Parents,Siblings,Friends A moderate amount (medium)",1
"1.7877933354142483 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.7648470990589221 Avengers soda Parents,Siblings,Friends Unknown",1
"-0.1709752373421826 2.0404883123809463 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.47747020990683714 Unknown milk Parents,Friends A moderate amount (medium)",1
"0.8084090490360328 1.3560905789437931 Week day lunch,Week day dinner,Weekend dinner 0.09728356839733268 Avengers tea Friends,Strangers A moderate amount (medium)",1
"-0.1709752373421826 1.3560905789437931 Week day lunch,Weekend lunch,At a party -0.7648470990589221 Unknown tea Siblings Unknown",1
"0.8084090490360328 1.3560905789437931 Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.3337817653307947 Avengers juice Parents,Siblings,Friends A moderate amount (medium)",1
"0.8084090490360328 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.47747020990683714 Avengers soda Parents,Siblings A little (mild)",1
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.1959124327870494 Sonic The Hedgehog soda Strangers A lot (hot)",1
"0.8084090490360328 -0.012704887930512982 Week day lunch,Weekend lunch,Late night snack -0.47747020990683714 Unknown soda Friends,Strangers A lot (hot)",1
"0.8084090490360328 1.0138917122252167 Week day dinner,Weekend dinner 0.09728356839733268 Avengers soda Strangers A little (mild)",1
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 Avengers water Parents,Siblings,Friends Unknown",1
"0.8084090490360328 2.7248860458180992 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 Aladdin water Friends,Strangers A lot (hot)",1
"1.7877933354142483 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.3337817653307947 Avengers other Friends A moderate amount (medium)",1
"-1.150359523720398 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.52834890212546 Shrek water Parents,Friends A moderate amount (medium)",1
"0.8084090490360328 0.6716928455066401 Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 Avengers juice Parents,Strangers A moderate amount (medium)",1
"0.8084090490360328 2.0404883123809463 Week day lunch,Weekend lunch,Late night snack 0.52834890212546 Avengers water Siblings,Friends A lot (hot)",1
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 3 Idiots soda Strangers Unknown",1
"-1.150359523720398 -0.3549037546490895 Week day lunch,Weekend lunch,Late night snack -0.3337817653307947 Unknown other Friends Unknown",1
"-0.1709752373421826 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.3337817653307947 Avengers alcohol Parents,Siblings,Friends A moderate amount (medium)",1
"-0.1709752373421826 1.0138917122252167 Week day lunch,Weekend lunch,Late night snack 0.38466045754941763 Avengers other Friends,Strangers A lot (hot)",1
-0.1709752373421826 -0.3549037546490895 Week day lunch -0.19009332075475224 Spider-Man water Strangers Unknown,1
"0.8084090490360328 1.3560905789437931 Week day lunch -0.47747020990683714 Deadpool milk,soda Friends A moderate amount (medium)",1
"0.8084090490360328 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.24097201297337514 21 Jump Street water Parents,Friends A moderate amount (medium)",1
"-1.150359523720398 -0.697102621367666 Week day lunch,Week day dinner,At a party -0.19009332075475224 Avengers other Siblings,Friends,Teachers A little (mild)",1
"0.8084090490360328 6.489073579722441 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 0.38466045754941763 Avengers other Parents,Friends,Strangers Unknown",1
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch -0.19009332075475224 Unknown other Strangers Unknown",1
"0.8084090490360328 1.0138917122252167 Week day lunch,Weekend lunch -0.046404876178709774 Avengers tea Strangers I will have some of this food item with my hot sauce",1
"0.8084090490360328 3.0670849125366755 Week day lunch,Weekend lunch 0.09728356839733268 Chef other Friends A lot (hot)",1
"-0.1709752373421826 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.52834890212546 Slumdog Millionaire tea Parents,Siblings,Friends,Strangers A moderate amount (medium)",1
"-0.1709752373421826 1.3560905789437931 Week day dinner,Weekend dinner,At a party,Late night snack -0.19009332075475224 Unknown water Parents,Friends,Strangers Unknown",1
"1.7877933354142483 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack 0.52834890212546 Avengers other Siblings A little (mild)",1
"0.8084090490360328 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.3337817653307947 Bollywood soda Friends A little (mild)",1
"1.7877933354142483 -0.3549037546490895 Week day lunch,Weekend lunch,At a party -0.19009332075475224 Middle Eastern Movie water Friends Unknown",1
"-0.1709752373421826 0.3294939787880635 Week day lunch 0.09728356839733268 How To Lose A Guy In 10 Days soda Parents,Friends,Strangers A lot (hot)",1
"1.7877933354142483 1.3560905789437931 Week day lunch,Late night snack -0.19009332075475224 Fast And Furious soda Strangers A lot (hot)",1
"-0.1709752373421826 3.0670849125366755 Week day lunch,Weekend lunch,Weekend dinner 0.52834890212546 Unknown other Parents,Siblings,Friends A little (mild)",1
"-0.1709752373421826 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.046404876178709774 Ratatouille water Parents,Siblings,Strangers A lot (hot)",1
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.19009332075475224 Avengers soda Parents Unknown",1
"-0.1709752373421826 0.3294939787880635 Week day lunch,Week day dinner 1.2467911250056725 Marvel Movies juice,soda Friends A little (mild)",1
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 0.9594142358535874 Burnt soda Friends Unknown",1
"-0.1709752373421826 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 Anime water Parents,Teachers A lot (hot)",1
"-2.1297438100986135 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.19009332075475224 Avengers other Friends I will have some of this food item with my hot sauce",1
"0.8084090490360328 -0.012704887930512982 Week day lunch,Weekend lunch 0.0 Avengers milk,water Friends,Strangers A lot (hot)",1
"-0.1709752373421826 -0.3549037546490895 Week day dinner,Weekend dinner 0.6720373467015025 Ponyo asianalcohol Friends Unknown",2
"0.8084090490360328 -0.697102621367666 Week day lunch,Week day dinner,Weekend dinner -1.3396008773630919 Kung Fu Panda water Parents,Siblings Unknown",2
"-2.1297438100986135 -0.697102621367666 Week day dinner,Weekend dinner,Late night snack 0.24097201297337514 Rush Hour alcohol Parents,Siblings A little (mild)",2
"0.8084090490360328 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 1.2467911250056725 Unknown water Parents,Siblings,Friends Unknown",2
"0.8084090490360328 -0.697102621367666 Weekend dinner -0.046404876178709774 Scary Movie milk,tea Friends Unknown",2
"-0.1709752373421826 -1.0393014880862426 Weekend lunch -0.19009332075475224 The Menu water Parents,Siblings Unknown",2
"0.8084090490360328 0.3294939787880635 Week day dinner,Weekend lunch,Weekend dinner,At a party 0.09728356839733268 Monsters, Inc soda Friends,Strangers A little (mild)",2
"1.7877933354142483 -0.3549037546490895 Week day dinner,Weekend dinner,Late night snack 0.24097201297337514 John Wick water Parents,Siblings Unknown",2
"0.8084090490360328 -0.012704887930512982 Week day lunch,Weekend lunch 1.9652333478858848 Fast And Furious water Parents,Siblings,Friends A little (mild)",2
"-2.1297438100986135 -1.381500354804819 Weekend dinner,Late night snack -1.4832893219391343 Your Name tea,water Friends A little (mild)",2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend dinner 0.52834890212546 Kung Fu Panda water Strangers Unknown",2
"-1.150359523720398 -0.012704887930512982 Week day lunch,Weekend lunch,At a party,Late night snack 4.120560016526522 Finding Nemo soda Friends Unknown",2
"-1.150359523720398 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.3337817653307947 Your Name water Parents,Siblings A little (mild)",2
"1.7877933354142483 0.3294939787880635 Week day lunch,Weekend lunch,At a party 1.2467911250056725 The Emoji Movie water Friends Unknown",2
"1.7877933354142483 -0.3549037546490895 Weekend dinner 1.390479569581715 Rush Hour soup Parents,Friends Unknown",2
"1.7877933354142483 -0.3549037546490895 Week day dinner,Weekend dinner -0.19009332075475224 Rush Hour asianalcohol Strangers A little (mild)",2
"-2.1297438100986135 -0.697102621367666 Weekend lunch,Weekend dinner,At a party 0.09728356839733268 Unknown asianalcohol Friends A lot (hot)",2
"-1.150359523720398 -0.3549037546490895 Weekend lunch,Weekend dinner,At a party 1.9652333478858848 Isle Of Dogs soup Parents,Siblings Unknown",2
"0.8084090490360328 -0.3549037546490895 Weekend lunch,Weekend dinner -0.19009332075475224 John Wick tea Parents Unknown",2
"1.7877933354142483 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 1.2467911250056725 Unknown tea Parents,Siblings,Friends A little (mild)",2
"1.7877933354142483 -0.012704887930512982 Weekend lunch 2.683675570766097 Cars water Parents,Siblings,Friends A moderate amount (medium)",2
"1.7877933354142483 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.046404876178709774 Crazy, Stupid, Love soda Friends A little (mild)",2
"1.7877933354142483 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.19009332075475224 Crazy Rich Asians water Friends A little (mild)",2
"0.8084090490360328 -1.0393014880862426 Weekend dinner,Late night snack -0.47747020990683714 Unknown asianalcohol Friends A moderate amount (medium)",2
"-0.1709752373421826 0.6716928455066401 Weekend lunch,Weekend dinner 0.09728356839733268 Kill Bill asianalcohol Friends,Strangers Unknown",2
1.7877933354142483 0.3294939787880635 At a party 1.9652333478858848 Big Hero 6 water Strangers Unknown,2
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.47747020990683714 Tokyo Drift soda Parents,Siblings,Friends Unknown",2
"1.7877933354142483 0.3294939787880635 Week day dinner,Weekend dinner 1.9652333478858848 Ratatouille water Strangers Unknown",2
"1.7877933354142483 -0.697102621367666 Week day dinner,Weekend dinner 1.2467911250056725 Breaking Bad water Friends Unknown",2
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.19009332075475224 Monsters, Inc water Siblings,Friends Unknown",2
"0.8084090490360328 -0.697102621367666 Week day lunch,Weekend lunch,At a party,Late night snack 0.38466045754941763 A Silent Voice water Friends Unknown",2
"0.8084090490360328 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 4.120560016526522 Kill Bill alcohol,soda Parents,Strangers A little (mild)",2
"0.8084090490360328 -1.381500354804819 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.046404876178709774 Pokemon water Friends A lot (hot)",2
"-1.150359523720398 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -1.3396008773630919 The Wolverine water Parents Unknown",2
"1.7877933354142483 -0.3549037546490895 Weekend lunch,Weekend dinner 1.2467911250056725 House Md water Parents Unknown",2
"0.8084090490360328 0.6716928455066401 Week day lunch,Weekend lunch,At a party,Late night snack -0.19009332075475224 Jiro Dreams Of Sushi water Teachers,Strangers A little (mild)",2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend dinner 1.8215449033098423 Fast And Furious tea Parents,Friends Unknown",2
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 0.09728356839733268 Crazy Rich Asians water Parents,Siblings,Friends Unknown",2
"-1.150359523720398 -0.3549037546490895 Week day lunch,Weekend lunch,At a party -0.9085355436349646 Shark Tale tea Friends,Teachers,Strangers A moderate amount (medium)",2
"-1.150359523720398 -0.012704887930512982 Week day lunch,Weekend lunch,Late night snack -0.7648470990589221 Who Am I? water Friends A little (mild)",2
"0.8084090490360328 -0.697102621367666 Week day dinner,Weekend dinner 1.2467911250056725 Cars tea Parents,Siblings,Friends A little (mild)",2
"1.7877933354142483 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 0.52834890212546 Cars tea Parents,Siblings,Friends Unknown",2
"0.8084090490360328 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.09728356839733268 Jiro Dreams Of Sushi water Siblings,Friends Unknown",2
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.19009332075475224 Japanese Movie tea,water Parents,Siblings,Friends Unknown",2
"0.8084090490360328 -0.3549037546490895 Weekend lunch,Weekend dinner,At a party 0.09728356839733268 Your Name water Parents,Friends,Strangers A lot (hot)",2
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Weekend lunch,Late night snack -0.19009332075475224 Jiro Dreams Of Sushi soda Siblings Unknown",2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 The Big Short soda Parents,Siblings I will have some of this food item with my hot sauce",2
"-1.150359523720398 -1.0393014880862426 Weekend lunch,Weekend dinner 0.52834890212546 Big Hero 6 water Friends Unknown",2
"-1.150359523720398 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.24097201297337514 Kodoku No Gurume tea Parents Unknown",2
"-0.1709752373421826 1.3560905789437931 Weekend lunch,Weekend dinner 0.52834890212546 Godzilla milk Friends,Strangers A moderate amount (medium)",2
"0.8084090490360328 -1.0393014880862426 Week day dinner,Weekend dinner 0.38466045754941763 Bullet Train asianalcohol Parents,Strangers Unknown",2
