id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Label
229211,3,3.0,"Week day lunch,Week day dinner,At a party,Late night snack",5.0,Pulp Fiction,Gingerale (Canada Dry),"Parents,Friends",1.0,Pizza
626849,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Teenage Mutant Ninja Turtles,Pop/Soda,"Siblings,Friends",-1.0,Pizza
632125,3,5.0,"Week day dinner,Weekend dinner,At a party,Late night snack",3.0,cloudy with a chance of meatballs,Sprite,"Friends,Teachers",-1.0,Pizza
626812,2,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",20.0,no movie,ice tea,Friends,-1.0,Pizza
517774,2,5.0,"Weekend lunch,At a party",6.0,Inception,sprite,Friends,1.0,Pizza
603189,3,6.0,"At a party,Late night snack",4.0,back in action,Diet Coke,"Siblings,Friends,Teachers",2.0,Pizza
631014,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,Spiderman 2,Fanta,Parents,-1.0,Pizza
503957,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",11.0,Home alone,Coke,Friends,4.0,Pizza
524890,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,Spider-Man 2,Sprite,"Siblings,Friends",-1.0,Pizza
717411,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",3.0,Italian movie,soft drink,Strangers,1.0,Pizza
525311,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Die Hard,Soda,"Parents,Siblings",1.0,Pizza
630967,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,The Social Network,Red Wine or Coca Cola,"Friends,Strangers",1.0,Pizza
604969,2,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Neverending Story,Soda,"Parents,Siblings,Friends",2.0,Pizza
524480,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Maze Runner,Mountain Dew,Friends,-1.0,Pizza
634977,5,4.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Spider Man 2,Coca Cola,"Parents,Siblings,Friends",-1.0,Pizza
630823,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Transformer,coke,"Siblings,Friends",-1.0,Pizza
504548,2,4.0,"Week day lunch,Weekend lunch,At a party,Late night snack",5.0,Spider-Man 2,Coca-Cola,"Friends,Teachers",-1.0,Pizza
523461,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,Spiderman,Soda,"Parents,Siblings,Friends",-1.0,Pizza
854745,3,4.0,"Week day lunch,Weekend lunch,At a party,Late night snack",5.0,Friends,Soda,Friends,2.0,Pizza
505458,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,,Soft drink,Friends,-1.0,Pizza
603612,4,7.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Teenage Mutant Ninja Turtles,Water,"Parents,Strangers",-1.0,Pizza
712252,4,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,Cloudy with a Chance of Meatballs,Coke,"Siblings,Friends",-1.0,Pizza
712771,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Green Book,Orange juice,Parents,-1.0,Pizza
746466,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",24.0,The DaVinci Code,Ginger Ale,"Siblings,Friends",1.0,Pizza
631902,2,3.0,"Week day lunch,Week day dinner,Weekend dinner,At a party",4.0,Spider-man,Soda,"Parents,Friends,Teachers",1.0,Pizza
519986,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,"Crazy, Stupid, Love",Coke,"Friends,Strangers",1.0,Pizza
407257,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Teenage Mutant Ninja Turtles,"Soda

Pop

Coke","Parents,Siblings,Friends,Teachers,Strangers",1.0,Pizza
634885,3,5.0,"Week day lunch,Weekend lunch,At a party",4.0,Luca,Water,Friends,-1.0,Pizza
619932,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Any movie set in New York,Soda,"Teachers,Strangers",1.0,Pizza
631141,4,4.0,"Week day lunch,Weekend dinner,At a party,Late night snack",4.0,Home Alone,Pepsi,"Friends,Strangers",-1.0,Pizza
631069,4,12.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,Home Alone,Soft drink (coke/pepsi),Friends,2.0,Pizza
634508,4,7.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",3.0,Grown ups,Coke,"Siblings,Friends",1.0,Pizza
206744,2,10.0,"Weekend dinner,At a party",5.0,Spider-Man 2,Coke,"Parents,Siblings,Friends",-1.0,Pizza
629659,1,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,Toy Story,Kraken Spiced Rum,"Friends,Strangers",3.0,Pizza
401586,3,10.0,"Week day lunch,At a party,Late night snack",3.5,Home Alone,diet coke,Friends,2.0,Pizza
629263,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Teenage mutant ninja turtles,Diet Pepsi,"Parents,Siblings,Friends",1.0,Pizza
631678,2,5.0,"Week day lunch,Weekend dinner,At a party,Late night snack",5.0,Transformers,Coke,Friends,-1.0,Pizza
411681,2,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,Spiderman (with Tobey Maguire),Pop,Friends,-1.0,Pizza
630378,3,8.5,"Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Home Alone 2: Lost in New York,Pepsi,Friends,2.0,Pizza
604991,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Toy Story,Ginger Ale,"Parents,Teachers,Strangers",1.0,Pizza
629723,2,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",8.0,Wayne's World,Diet Coke,Friends,-1.0,Pizza
387522,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Teenage Mutant Ninja Turtles,Coca Cola,"Friends,Strangers",1.0,Pizza
613484,5,8.0,"Week day lunch,Weekend lunch",3.0,Avengers: end game,Coke,Friends,3.0,Pizza
605537,3,6.0,"Week day lunch,Weekend lunch,At a party",8.0,Ratatouille,diet coke,Friends,-1.0,Pizza
624443,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Teenage Mutant Ninja Turtles,Soda,Parents,-1.0,Pizza
718089,3,5.0,"Weekend dinner,At a party,Late night snack",5.0,Toy Story ,Coke,"Friends,Teachers",1.0,Pizza
526064,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.5,Teenage Mutant Ninja Turtles,Soda,"Friends,Teachers",1.0,Pizza
609179,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Teenage mutant ninja turtles,coke,"Parents,Siblings,Friends",2.0,Pizza
411117,2,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",6.0,Do The Right Thing,Coca-Cola,"Parents,Siblings",-1.0,Pizza
634430,3,4.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,Deadpool,Pepsi,Strangers,-1.0,Pizza
633712,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Spider-Man 2,Water,"Parents,Siblings,Friends",-1.0,Pizza
520090,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Space Jam,Coca-Cola,"Friends,Strangers",1.0,Pizza
741592,3,12.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.99,Home Alone,Soda,"Siblings,Friends",-1.0,Pizza
628547,3,9.0,"Week day dinner,Weekend dinner,At a party,Late night snack",5.0,Ratatouille,Coca cola,"Friends,Teachers",1.0,Pizza
501513,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Friends,Nestea,Friends,2.0,Pizza
630929,3,6.0,"Weekend dinner,At a party",2.0,spiderman,soda,"Siblings,Friends",-1.0,Pizza
617379,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,The spongebob movie (2004),Dr. Pepper,Teachers,2.0,Pizza
617310,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.99,Italian Jon,Coca-Cola ,"Siblings,Friends",-1.0,Pizza
495424,3,5.0,"Week day lunch,At a party",5.0,Ratatouille,Canada Dry,Friends,-1.0,Pizza
622787,3,5.0,"Week day lunch,Weekend lunch,At a party",4.0,spiderman 2,gingerale,"Friends,Teachers",-1.0,Pizza
611932,3,10.0,"Week day lunch,At a party,Late night snack",8.0,Home Alone,Soda,"Friends,Strangers",-1.0,Pizza
619892,3,10.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",16.0,Teenage Mutant Ninja Turtles,Pepsi,"Parents,Siblings,Friends",2.0,Pizza
529289,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Step Brothers,Coke,"Parents,Siblings,Friends",1.0,Pizza
630738,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,rush hour,pop,"Parents,Siblings,Friends",-1.0,Pizza
524766,5,10.0,"Week day lunch,Weekend lunch,At a party,Late night snack",15.0,Idk,Pop drink,"Parents,Siblings,Friends",-1.0,Pizza
522148,2,6.5,"Week day lunch,Week day dinner,At a party",4.0,home alone,cola,Friends,-1.0,Pizza
631046,3,12.0,"Weekend dinner,At a party,Late night snack",10.0,The Godfather,"Pepsi, Coke","Parents,Siblings,Friends",-1.0,Pizza
66222,3,8.0,"At a party,Late night snack",13.0,Garfield,Zero sugar coca cola,Friends,2.0,Pizza
630209,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,SpongeBob,Coke,Friends,1.0,Pizza
387330,5,5.0,"Week day lunch,Weekend lunch",10.0,The Dictator,Sprite,Strangers,-1.0,Shawarma
746750,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,I actually can not think of anything,juice,"Parents,Siblings",2.0,Shawarma
629285,4,8.0,Week day dinner,8.0,MIB,nestea,Strangers,2.0,Shawarma
743488,4,5.0,"Week day lunch,Weekend lunch",9.0,The Avengers,soda,Friends,-1.0,Shawarma
635179,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,Gladiator,Iced Tea,Siblings,3.0,Shawarma
313562,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,fast and furious ,crush ,"Siblings,Friends",2.0,Shawarma
635627,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Avengers,Coke,"Siblings,Friends",2.0,Shawarma
524485,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",22.0,The Avengers,Coke,Friends,2.0,Shawarma
606905,4,9.0,"Week day lunch,Week day dinner,Late night snack",11.99,borat,pineapple fanta,"Friends,Strangers",3.0,Shawarma
393424,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Avengers,Coke,"Siblings,Friends",2.0,Shawarma
628558,2,8.0,Week day lunch,12.0,"The Avengers. At the end of the film after the battle in NYC, Tony Stark suggests to the rest of the team that they go get shawarma.",tap water.,Strangers,-1.0,Shawarma
628093,4,6.0,Late night snack,12.0,Deadpool 2.,Water.,Friends,-1.0,Shawarma
411781,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,The Avengers,Coke Zero,"Parents,Siblings,Friends",-1.0,Shawarma
525567,3,7.0,"Weekend lunch,Weekend dinner,Late night snack",12.0,The Kite Runner,Water,Friends,3.0,Shawarma
498848,2,15.0,"Week day lunch,Weekend lunch",10.0,Avengers,Pop,"Parents,Siblings,Friends",2.0,Shawarma
638838,4,10.0,"Week day lunch,Weekend lunch",12.5,The Barbie Movie,Pepsi,Siblings,2.0,Shawarma
411253,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",5.0,avengers,sprite,Friends,-1.0,Shawarma
410165,5,8.0,"Week day lunch,Weekend lunch",15.0,avengers,pineapple juice,Friends,2.0,Shawarma
608554,4,4.0,"Week day lunch,Week day dinner,Weekend dinner",15.0,Avengers,Laban,"Parents,Siblings",3.0,Shawarma
602394,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Deadpool 2,Pop,Friends,1.0,Shawarma
519570,4,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",15.0,Breaking bad,Soda,"Parents,Friends",1.0,Shawarma
744484,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Avengers,Water,"Siblings,Friends",3.0,Shawarma
508149,4,10.0,"Week day dinner,Weekend dinner",11.0,The Avengers,Water,Parents,4.0,Shawarma
524992,4,4.0,"Week day lunch,Weekend lunch",12.0,The Dictator,pepsi,"Friends,Strangers",2.0,Shawarma
413570,4,8.0,"Week day lunch,Weekend lunch,At a party,Late night snack",9.0,Avengers,Sprite,"Siblings,Friends",1.0,Shawarma
634468,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,The Avengers,Soda/Pop,"Friends,Strangers",1.0,Shawarma
522205,4,5.0,Week day lunch,12.0,The Avengers ,Sprite,"Friends,Teachers",2.0,Shawarma
631198,2,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Avengers,water,"Friends,Strangers",4.0,Shawarma
313577,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Avengers,coke,Friends,2.0,Shawarma
629700,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",13.0,The Dictator,Water.,Friends,-1.0,Shawarma
630928,4,9.0,"Week day lunch,Weekend lunch",11.0,Drishyam,coffee,Strangers,-1.0,Shawarma
607286,2,12.5,"Week day lunch,Late night snack",10.0,The Avengers,Coke,Friends,3.0,Shawarma
607609,3,8.0,"Week day lunch,Week day dinner,Weekend lunch",7.0,Mission Impossible,Orange Juice,Siblings,3.0,Shawarma
630227,4,10.0,"Week day lunch,Late night snack",12.0,Us,Coca cola,"Parents,Siblings",2.0,Shawarma
603607,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,The Avengers,Pepsi,Friends,1.0,Shawarma
617029,4,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Borat,tea,"Parents,Siblings",2.0,Shawarma
617462,3,6.0,"Week day lunch,Week day dinner,Late night snack",10.0,Avengers 1 ,Coke,"Siblings,Friends",2.0,Shawarma
633001,3,13.0,"Week day lunch,Week day dinner,Weekend lunch",8.0,The Avengers,Iced tea,"Friends,Strangers",-1.0,Shawarma
634690,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",11.0,Avengers,Pepsi,Friends,2.0,Shawarma
630198,3,7.0,Week day lunch,10.0,avengers,Mango Juice,"Parents,Friends,Strangers",1.0,Shawarma
520507,3,8.0,"Week day lunch,Weekend lunch",6.0,,Water,Strangers,1.0,Shawarma
635065,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,Aladdin,Soda,Friends,2.0,Shawarma
605452,4,12.0,"Week day dinner,Weekend dinner",20.0,The Avengers,Ayran,"Friends,Strangers",2.0,Shawarma
24137,2,5.0,"Week day lunch,Week day dinner",15.0,middle east movie,fruit juice,"Friends,Strangers",1.0,Shawarma
518809,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,none,coke,"Parents,Siblings",3.0,Shawarma
634646,4,5.0,"Week day lunch,Weekend lunch",7.0,The Avengers,water,"Friends,Strangers",2.0,Shawarma
508156,2,7.0,"Week day lunch,Week day dinner,Weekend lunch",15.0,Avengers,Ayran,"Parents,Friends,Strangers",2.0,Shawarma
632909,3,6.0,"Week day lunch,Weekend lunch,At a party",13.0,Avengers,Coke,"Siblings,Friends",2.0,Shawarma
214145,2,5.0,Week day dinner,10.0,shrek2,wine,Friends,3.0,Shawarma
628986,2,4.0,"At a party,Late night snack",16.98,Ninja Turtle,Coca-Cola,Teachers,3.0,Shawarma
211158,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,,Soda,Friends,2.0,Shawarma
522877,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.5,Shrek,water,"Parents,Siblings,Friends",2.0,Shawarma
519822,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,Nosferatu,Coca-cola,"Friends,Strangers",3.0,Shawarma
600849,3,10.0,"Week day lunch,Weekend lunch",7.0,The Avengers,Water,"Siblings,Strangers",1.0,Shawarma
605148,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",13.0,The Avengers,"Any soda: Pepsi, Coca Cola, Crush, Canada Dry",Friends,2.0,Shawarma
716142,4,8.0,"Week day dinner,Weekend dinner",5.0,Avengers,Soda,Parents,2.0,Shawarma
835124,3,7.0,"Week day dinner,Weekend dinner,Late night snack",9.0,The Avengers,Fanta,Parents,2.0,Shawarma
634764,2,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,The Avengers,Iced Tea,"Siblings,Friends",3.0,Shawarma
629156,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,The Avengers,Mint lemonade,Friends,2.0,Shawarma
498563,3,13.0,"Week day lunch,Weekend lunch",12.0,Avenger,Tea,Strangers,-1.0,Shawarma
526497,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",15.0,The Avengers ,Ginger Ale,"Parents,Siblings,Friends",3.0,Shawarma
97339,3,10.0,Week day lunch,10.0,The Avengers,Coke Zero,Friends,2.0,Shawarma
631909,3,6.0,"Week day lunch,Weekend lunch,At a party",12.0,The Avengers,Gingerale,"Siblings,Friends",2.0,Shawarma
625349,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,madagascar,Water,"Friends,Strangers",2.0,Shawarma
616634,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,The Avengers,Iced Tea,"Friends,Strangers",2.0,Shawarma
616836,3,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",12.0,Aladdin,"Diet Coke

 ",Friends,2.0,Shawarma
609116,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,The Avengers,Soda,"Parents,Siblings",2.0,Shawarma
626789,3,7.0,"Week day lunch,Weekend lunch",11.0,,diet coke,Friends,2.0,Shawarma
632684,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,Avengers,Coca Cola,"Parents,Siblings,Friends",2.0,Shawarma
522967,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",15.0,avengers,coca cola,"Siblings,Friends",3.0,Shawarma
632893,4,5.0,Week day lunch,10.0,Angry Birds,Sprite,Strangers,3.0,Shawarma
626754,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",12.0,The Avengers,Water,"Parents,Friends",1.0,Shawarma
631583,4,7.0,"Week day lunch,Weekend lunch,Late night snack",12.0,Lawrence of Arabia,Coke,"Friends,Strangers",2.0,Shawarma
718026,3,4.0,"Week day lunch,Weekend lunch",8.0,the dictator,pepsi,Friends,-1.0,Shawarma
602533,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",14.0,The Avengers,Nestea,"Parents,Friends,Strangers",3.0,Shawarma
631496,4,5.0,"Week day lunch,Weekend lunch,At a party",10.0,The Avengers,Coke,Strangers,2.0,Shawarma
632051,2,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Dictator,Water,"Friends,Strangers",2.0,Shawarma
632975,4,9.5,"Week day dinner,Weekend lunch",12.0,Barbie,Water,"Parents,Strangers",3.0,Shawarma
407221,4,7.0,"Week day lunch,Week day dinner",10.0,Avengers,Pepsi,"Parents,Siblings,Friends",3.0,Shawarma
204508,2,10.0,"Week day lunch,Weekend lunch,Late night snack",10.0,avengers,coke,Friends,4.0,Shawarma
618700,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Avengers (2012),soda,Friends,2.0,Shawarma
712054,3,5.0,Week day lunch,16.0,Green Book,Nestea Iced Tea,Parents,1.0,Shawarma
604132,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Avangers,Water,"Parents,Siblings",2.0,Shawarma
629807,3,5.0,"Week day lunch,Week day dinner,Weekend lunch",10.0,Avengers,Water,Parents,3.0,Shawarma
741428,3,5.0,"Week day lunch,Late night snack",8.0,,Water,Strangers,1.0,Shawarma
633024,2,9.0,"Week day lunch,Weekend lunch",10.0,N.A. (I only watched a few movies so I cannot think of any movie related to Shawarma),Sprite,Strangers,1.0,Shawarma
601983,3,4.0,"Week day lunch,Weekend lunch",10.0,Coco,Iced Tea,Friends,1.0,Shawarma
629221,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Borat,Coke,Friends,2.0,Shawarma
634705,3,10.0,"Week day lunch,Weekend lunch",8.0,13 Hours,Coca Cola,Strangers,3.0,Shawarma
630070,4,5.0,"Week day lunch,Week day dinner,Weekend dinner",16.0,Avengers,Sprite,"Parents,Friends",2.0,Shawarma
630006,3,4.0,Week day lunch,20.0,Deadpool,Sprite,Strangers,2.0,Shawarma
629072,1,10.0,"Week day lunch,Weekend lunch",13.5,Aladdin,Water,"Parents,Friends",1.0,Shawarma
626026,4,9.0,"Week day lunch,Week day dinner,Late night snack",10.0,ratatouille,sparkling water.,"Siblings,Friends",2.0,Shawarma
630948,4,5.0,"Week day lunch,Week day dinner,Late night snack",10.0,,soda,Friends,1.0,Shawarma
626778,5,10.0,"Week day lunch,Week day dinner",12.0,The Avengers,Coke Zero,"Parents,Siblings",1.0,Shawarma
631181,3,9.0,"Week day lunch,Weekend lunch,Late night snack",12.0,Three idiots,Coke,Friends,1.0,Shawarma
633541,3,9.0,"Week day lunch,Week day dinner,Weekend lunch",12.0,Taxi Driver,Nestea,Friends,3.0,Shawarma
633097,4,6.0,"Week day dinner,Weekend dinner,At a party,Late night snack",7.0,Kung Fu panda,Lemonade,"Parents,Friends",2.0,Shawarma
629869,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Dune,Diet coke,"Parents,Friends",2.0,Shawarma
600915,3,4.0,"Weekend lunch,Weekend dinner",10.0,Cars,Water,"Parents,Friends",-1.0,Shawarma
525420,5,8.0,"Week day lunch,Week day dinner,Weekend lunch",10.0,Borat,Laban,"Parents,Siblings",3.0,Shawarma
629985,3,7.0,"Week day lunch,Weekend lunch,At a party,Late night snack",7.0,The Grinch,Water,Friends,3.0,Shawarma
523128,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,At a party",10.0,John Wick,Coke,"Parents,Siblings",2.0,Shawarma
727410,2,6.0,"Week day lunch,Weekend lunch",20.0,The Avengers,Coke,Friends,2.0,Shawarma
616457,4,7.0,"Week day lunch,At a party",10.0,avengers,barbican,Friends,2.0,Shawarma
419835,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",12.0,Interstellar,Yogurt,Friends,2.0,Shawarma
543739,4,10.0,"Week day dinner,Weekend dinner",10.0,The Avengers,Coke,Friends,1.0,Shawarma
410380,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",11.0,Avengers,Soda,"Friends,Strangers",4.0,Shawarma
634566,2,6.0,"Week day lunch,Week day dinner,At a party,Late night snack",15.0,The lion King,Juice,"Parents,Siblings,Friends",1.0,Shawarma
625818,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Avengers,Barbican,"Parents,Friends",2.0,Shawarma
603130,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Deadpool and Wolverine,Canned soda,"Friends,Strangers",1.0,Shawarma
229211,2,6.0,"Week day lunch,Weekend lunch,At a party",6.0,The Avengers,Gingerale (Canada Dry),"Friends,Strangers",2.0,Shawarma
626849,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Avengers,Pop/Soda,"Parents,Siblings,Friends",2.0,Shawarma
634650,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Avengers,Coke,Friends,2.0,Shawarma
632125,2,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",2.5,,Water,"Parents,Strangers",1.0,Shawarma
626812,3,7.5,"Week day lunch,Week day dinner,Late night snack",15.0,no movie,soft drinks,Strangers,1.0,Shawarma
628102,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,You Don't Mess With The Zohan,Water,"Parents,Friends",2.0,Shawarma
517774,1,5.0,"Week day lunch,Week day dinner",10.0,Interstellar,sprite,Teachers,-1.0,Shawarma
603189,4,7.0,"Week day lunch,Week day dinner,Late night snack",10.0,Mandoob,Ayran,"Parents,Friends",2.0,Shawarma
631014,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Prince of Egypt,Water,Friends,3.0,Shawarma
503957,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,avengers,Ginger Ale,"Friends,Strangers",2.0,Shawarma
524890,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Avengers,Sprite,Friends,3.0,Shawarma
717411,4,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",7.0,Indian movie,iced tea,Strangers,1.0,Shawarma
525311,2,10.0,"Week day lunch,Weekend lunch,At a party,Late night snack",12.0,The Avengers,Lemonade,Friends,1.0,Shawarma
630967,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",10.0,The Dictator,Ayran,"Parents,Friends",1.0,Shawarma
604969,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,Avengers,Soda,"Parents,Siblings,Friends,Strangers",3.0,Shawarma
524480,5,15.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Avengers,Water,"Parents,Friends",-1.0,Shawarma
634977,4,6.0,"Week day lunch,Weekend lunch,Late night snack",10.0,Avengers,Fanta,Friends,2.0,Shawarma
630823,5,12.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",14.0,Iron man,coke,"Parents,Siblings,Friends",2.0,Shawarma
504548,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,The Avengers,Water,Strangers,2.0,Shawarma
